overall,potential,age,height_cm,weight_kg,nationality_name,club_name,value_eur,wage_eur,preferred_foot,player_positions,short_name
72,72,21,178,70,Brazil,Club Athletico Paranaense,2800000.0,9000.0,Right,"CAM, RM",Sebas Couteira
72,72,25,177,70,Brazil,Fortaleza,2600000.0,10000.0,Right,"CAM, RM, RB",Kauã Abranches
72,72,21,180,76,Brazil,Internacional,2800000.0,14000.0,Left,"CAM, ST, CF",Gustavo Lobateiro
72,72,25,187,82,Brazil,Clube Atlético Mineiro,2600000.0,25000.0,Right,ST,Evandro Rochedo
72,72,25,172,67,Brazil,Bahia,2600000.0,11000.0,Right,"ST, RM",Santi da Bruma
72,72,25,188,85,Brazil,São Paulo,1900000.0,18000.0,Left,GK,André Milazisco
72,72,21,188,79,Brazil,Cuiabá,2400000.0,8000.0,Right,CB,Teixe Gaúcho
72,72,25,180,75,Brazil,Clube Atlético Mineiro,2300000.0,21000.0,Right,"CDM, CM, CB",Alminho Boas
72,72,29,175,69,Brazil,Santos,2100000.0,18000.0,Left,LB,Flávio Rebeilo
72,72,25,183,80,Brazil,Fortaleza,2400000.0,9000.0,Right,"RB, RWB, RM",Tony Muttinho
72,72,29,177,76,Brazil,Cuiabá,2300000.0,13000.0,Right,CM,Durval Dutría
72,72,37,174,74,Brazil,Flamengo,750000.0,19000.0,Left,CAM,Deiverson Kaio
72,72,29,183,79,Brazil,RB Bragantino,2000000.0,12000.0,Right,CB,Édundo Oliveira
72,72,21,180,77,Brazil,Santos,2400000.0,12000.0,Right,CB,Vanderleiton
72,72,25,174,70,Brazil,São Paulo,2600000.0,24000.0,Right,"RM, CAM",Igor Madinha
72,72,25,173,64,Brazil,Bahia,2600000.0,10000.0,Left,"CAM, ST",Pietrson Mendes
72,72,25,176,76,Brazil,Sport Club Corinthians Paulista,2300000.0,18000.0,Right,"CDM, CM",Timo Triano
72,72,37,175,75,Brazil,Sport Club Corinthians Paulista,800000.0,17000.0,Right,"ST, CAM",Calegarcinho
72,72,21,178,75,Brazil,Juventude,2500000.0,11000.0,Left,"CDM, CM, CAM",Pimentiscinho
72,72,29,180,79,Brazil,Atlético Clube Goianiense,2000000.0,10000.0,Left,"CDM, LB",Vieiraldo Junior
72,72,25,182,78,Brazil,Ceará Sporting Club,2300000.0,9000.0,Right,"CDM, RB, RM",Kelivelson
72,72,21,180,69,Brazil,Santos,2800000.0,14000.0,Left,"CAM, LM",Leordinho Paes
72,72,29,183,74,Brazil,Santos,2300000.0,20000.0,Left,CAM,Alam Basteirinho
72,72,25,170,67,Brazil,Fluminense,2600000.0,16000.0,Right,"CAM, LM",Fábio Melitinho
72,72,29,176,70,Brazil,Palmeiras,2300000.0,28000.0,Right,RW,Dersan Dinis
72,72,25,181,74,Brazil,Juventude,2600000.0,17000.0,Right,"CAM, RM, LM",Jacson Zonta
72,72,29,180,92,Brazil,Internacional,2300000.0,21000.0,Left,ST,Hélton Celanova
72,72,29,178,76,Brazil,Palmeiras,2300000.0,28000.0,Left,"ST, CAM, LM",Gérson Noalha
72,72,29,175,70,Brazil,Grêmio,2300000.0,23000.0,Right,ST,Jadson Vidigal
72,72,25,172,67,Brazil,RB Bragantino,2600000.0,13000.0,Left,LW,Vicemte Tófoli
72,72,21,174,69,Brazil,RB Bragantino,2800000.0,11000.0,Right,ST,Leandro Vivenço
72,72,33,188,83,Brazil,Associação Chapecoense de Futebol,750000.0,9000.0,Right,GK,João Bruinheira
72,72,25,175,75,Brazil,Fluminense,2300000.0,15000.0,Right,"CDM, RB",Hugo Rubiães
72,74,26,175,67,Serbia,TSG Hoffenheim,2900000.0,23000.0,Right,"CAM, CM, RWB",M. Gaćinović
72,72,28,181,77,Brazil,Boavista FC,2400000.0,13000.0,Left,"RW, CM",Gustavo Sauer
72,80,24,187,83,Brazil,Southampton,4900000.0,27000.0,Right,CB,Lyanco
72,77,23,185,81,Italy,Atalanta,3300000.0,17000.0,Left,"LB, LM",G. Pezzella
72,72,28,180,73,Turkey,Aytemiz Alanyaspor,2400000.0,37000.0,Left,"CAM, CM, LM",E. Akbaba
72,78,24,190,90,England,Nottingham Forest,3400000.0,26000.0,Right,CB,J. Worrall
72,72,26,178,77,Hungary,Ferencvárosi TC,2300000.0,750.0,Right,"RB, CB",E. Botka
72,74,25,177,70,Croatia,Hajduk Split,2900000.0,800.0,Right,"CM, CDM",F. Krovinović
72,73,27,184,79,Croatia,Dinamo Zagreb,2700000.0,700.0,Right,"CM, CDM, CAM",J. Mišić
72,72,28,186,81,Chad,Angers SCO,2400000.0,18000.0,Right,"LM, ST",C. Ninga
72,72,28,174,70,Argentina,San Lorenzo de Almagro,2100000.0,11000.0,Left,"LB, LM",B. Pittón
72,78,23,193,90,France,RC Strasbourg Alsace,3700000.0,15000.0,Right,"CM, CDM",I. Sissoko
72,73,25,173,72,Cameroon,Shanghai Shenhua FC,2800000.0,12000.0,Left,"ST, RM, RW",C. Bassogog
72,78,23,169,60,Turkey,Fatih Karagümrük S.K.,3700000.0,14000.0,Left,"RM, ST, RW",E. Mor
72,76,24,175,68,Senegal,Nîmes Olympique,3400000.0,6000.0,Right,ST,M. Koné
72,73,25,181,80,Spain,KSV Cercle Brugge,2800000.0,9000.0,Right,"LM, RM, LW",Waldo
72,81,21,175,71,England,Feyenoord,5500000.0,39000.0,Right,RW,R. Nelson
72,78,24,174,75,Spain,RCD Mallorca,3500000.0,14000.0,Right,"RB, LB",Joan Sastre
72,75,24,189,77,France,Futebol Clube de Famalicão,3200000.0,19000.0,Right,ST,S. Banza
72,75,25,173,71,Spain,Unión Deportiva Almería,3100000.0,9000.0,Left,"RM, CAM, CM",Curro Sánchez
72,77,24,172,65,Spain,SD Eibar,3300000.0,7000.0,Right,RB,Álvaro Tejero
72,76,24,186,77,Germany,1. FC Köln,3100000.0,15000.0,Left,"LB, LWB, CB",J. Horn
72,76,24,180,74,United States,CD Tenerife,3100000.0,6000.0,Right,"RB, RM",S. Moore
72,72,28,178,79,France,Al Ittihad,2400000.0,30000.0,Left,ST,Y. Niakaté
72,77,23,193,87,Germany,DSC Arminia Bielefeld,3600000.0,17000.0,Left,ST,J. Serra
72,73,29,183,78,Brazil,Al Batin,2200000.0,12000.0,Right,CB,Maurício
72,73,27,170,62,Saudi Arabia,Al Nassr,2500000.0,24000.0,Right,RB,S. Al Ghannam
72,72,29,176,72,Argentina,Argentinos Juniors,2300000.0,11000.0,Right,"LM, CAM",G. Carabajal
72,72,29,172,64,Uruguay,Rosario Central,2300000.0,13000.0,Right,"RM, LM",D. Zabala
72,72,27,187,79,Norway,KRC Genk,2500000.0,12000.0,Left,"LM, LB, LWB",S. Juklerød
72,79,23,190,83,Netherlands,Vitesse,4400000.0,10000.0,Right,CB,D. Doekhi
72,79,24,189,77,Nigeria,Aytemiz Alanyaspor,4400000.0,9000.0,Right,CB,C. Awaziem
72,72,30,180,77,Argentina,Vélez Sarsfield,2300000.0,12000.0,Right,ST,C. Tarragona
72,73,28,182,76,Japan,Gamba Osaka,2200000.0,9000.0,Right,CB,G. Shoji
72,76,25,181,73,Japan,Kashima Antlers,3000000.0,7000.0,Right,"CDM, CM",K. Misao
72,72,31,185,80,Spain,Cádiz CF,1600000.0,19000.0,Right,CDM,Garrido
72,77,24,167,64,Japan,Royal Antwerp FC,3600000.0,15000.0,Left,"CF, RM, CAM",K. Miyoshi
72,72,27,178,72,Japan,Kawasaki Frontale,2300000.0,9000.0,Right,RB,M. Yamane
72,80,23,191,75,Wales,AFC Bournemouth,4900000.0,19000.0,Right,CB,C. Mepham
72,72,29,183,75,Japan,Kawasaki Frontale,2000000.0,9000.0,Right,CB,S. Taniguchi
72,76,25,182,75,Japan,Sint-Truidense VV,3300000.0,12000.0,Right,ST,Y. Suzuki
72,75,26,178,72,United States,D.C. United,2800000.0,6000.0,Right,"CDM, RM, CM",R. Canouse
72,74,28,192,77,Venezuela,Santa Clara,2400000.0,5000.0,Left,CB,M. Villanueva
72,73,25,179,71,Argentina,Club Libertad,2800000.0,900.0,Right,"LM, LW, RM",B. Merlini
72,72,28,182,74,Morocco,KAA Gent,2400000.0,18000.0,Right,"ST, RW, LW",T. Tissoudali
72,76,25,185,82,Côte d'Ivoire,Reading,3300000.0,22000.0,Left,"ST, RM",Y. Méïté
72,78,22,177,74,Norway,FK Bodø/Glimt,3500000.0,4000.0,Left,LB,F. Bjørkan
72,80,22,182,80,Colombia,KRC Genk,4900000.0,10000.0,Right,CB,C. Cuesta
72,75,26,178,69,Belgium,Aarhus GF,2800000.0,11000.0,Right,"RB, LB, RM",A. D'Alberto
72,78,22,170,65,Argentina,Racing Club,3800000.0,900.0,Right,"LM, CAM, ST",M. Lovera
72,72,29,170,67,Brazil,Juventude,2100000.0,17000.0,Right,RB,Ricky Guerreda
72,72,21,183,79,Brazil,Atlético Clube Goianiense,2400000.0,7000.0,Right,CB,Kainho Selva
72,72,25,170,67,Brazil,Ceará Sporting Club,2600000.0,10000.0,Right,CAM,Caio Milaçar
72,72,29,185,78,Peru,FBC Melgar,1600000.0,500.0,Right,GK,C. Cáceda
72,81,23,175,70,Brazil,Portimonense SC,5000000.0,6000.0,Right,"CAM, CM",Lucas Fernandes
72,80,23,183,63,England,Blackburn Rovers,4900000.0,24000.0,Right,"CDM, CM",L. Travis
72,80,23,193,79,Turkey,Göztepe SK,4500000.0,7000.0,Right,GK,İ. Eğribayat
72,75,25,178,74,Brazil,Göztepe SK,3100000.0,12000.0,Right,"LW, RW",Lourency
72,78,23,183,75,Germany,Royal Antwerp FC,3700000.0,15000.0,Right,"ST, RW",J. Eggestein
72,76,25,176,70,Nigeria,Watford,3200000.0,20000.0,Right,"CM, CDM",O. Etebo
72,72,30,180,72,Morocco,ESTAC Troyes,1900000.0,13000.0,Right,"CB, RB, RWB",O. El Hajjam
72,72,27,184,81,France,BSC Young Boys,2300000.0,12000.0,Left,"LB, CB",J. Lefort
72,83,22,175,67,Portugal,Celtic,5500000.0,9000.0,Right,"RM, LM",Jota
72,76,23,184,79,Gambia,Hamburger SV,3400000.0,11000.0,Right,"RW, LW, RM",B. Jatta
72,75,26,190,79,Brazil,Olympique de Marseille,2700000.0,23000.0,Left,CB,Luan Peres
72,73,26,191,83,Denmark,Birmingham City,2500000.0,15000.0,Left,"LB, CB",K. Pedersen
72,78,23,188,75,Germany,VfL Bochum 1848,3400000.0,14000.0,Left,"CB, LB",M. Leitsch
72,77,25,176,68,France,KV Oostende,3100000.0,9000.0,Right,"CDM, CM",M. D'Arpino
72,78,22,181,77,Nigeria,FC Girondins de Bordeaux,3800000.0,17000.0,Right,ST,J. Maja
72,72,28,170,65,Portugal,Gil Vicente FC,2400000.0,9000.0,Right,"CAM, CM",Pedrinho
72,75,25,181,81,Slovakia,Vitesse,3100000.0,12000.0,Right,"CM, CAM",M. Bero
72,78,25,188,83,Zimbabwe,Stade de Reims,3300000.0,16000.0,Right,"CDM, CM, CB",M. Munetsi
72,73,28,188,85,France,ESTAC Troyes,2200000.0,13000.0,Right,CB,Y. Salmier
72,72,27,193,82,Georgia,APOEL Nicosia FC,2500000.0,1000.0,Right,ST,G. Kvilitaia
72,77,24,182,71,Italy,U.C. Sampdoria,3500000.0,12000.0,Right,"RM, RB",F. Depaoli
72,74,25,170,61,France,Nîmes Olympique,2700000.0,5000.0,Right,RB,P. Burner
72,80,24,186,80,Spain,Levante Unión Deportiva,4500000.0,12000.0,Right,GK,Dani Cárdenas
72,78,23,177,68,United States,New York Red Bulls,3500000.0,5000.0,Right,"RB, LB",K. Duncan
72,77,25,178,70,Peru,Malmö FF,3400000.0,7000.0,Right,"CAM, CM",S. Peña
72,74,25,183,70,Spain,Go Ahead Eagles,3000000.0,20000.0,Right,"ST, LW",Marc Cardona
72,80,23,180,78,Spain,Real Sporting de Gijón,4900000.0,7000.0,Right,"CDM, CM, CAM",Pedro Díaz
72,75,26,186,79,Portugal,Moreirense FC,2700000.0,10000.0,Right,CB,Artur Jorge
72,78,23,188,68,France,Nîmes Olympique,3400000.0,5000.0,Right,"CDM, CM",L. Fomba
72,76,24,182,70,Senegal,AC Milan,3100000.0,20000.0,Left,"LB, LM",F. Ballo-Touré
72,78,22,177,69,Japan,Fortuna Düsseldorf,3500000.0,8000.0,Right,"CDM, CM",A. Tanaka
72,75,27,171,67,Greece,Trabzonspor,2700000.0,17000.0,Right,"CDM, CM",M. Siopis
72,79,23,180,65,England,Newcastle United,4700000.0,23000.0,Right,"CM, CAM",S. Longstaff
72,82,22,178,72,Argentina,Club Atlético de San Luis,5500000.0,11000.0,Right,"LM, ST, RM",G. Berterame
72,73,26,188,82,Germany,VfB Stuttgart,2800000.0,19000.0,Left,"CAM, CF",P. Förster
72,73,27,180,74,Norway,Ferencvárosi TC,2700000.0,850.0,Right,CM,K. Zachariassen
72,79,24,175,70,Italy,FC Basel 1893,4500000.0,9000.0,Left,LB,R. Petretta
72,79,22,176,72,Denmark,FC Nordsjælland,4700000.0,9000.0,Right,CM,M. Andersen
72,79,23,182,74,Russia,PFC CSKA Moscow,4700000.0,25000.0,Right,"RM, LM",K. Kuchaev
72,79,23,173,65,England,Coventry City,4700000.0,15000.0,Right,"CAM, RW",C. O'Hare
72,79,23,182,72,Romania,FCSB (Steaua),4700000.0,12000.0,Right,"LW, ST",F. Coman
72,77,23,182,72,France,KAA Gent,3200000.0,13000.0,Right,"CDM, CM",E. Owusu
72,76,24,182,75,Portugal,FC Paços de Ferreira,3100000.0,7000.0,Right,RB,Fernando Fonseca
72,73,26,185,74,Slovenia,Fatih Karagümrük S.K.,2500000.0,10000.0,Left,LB,J. Balkovec
72,74,28,185,81,Slovenia,Ferencvárosi TC,2400000.0,800.0,Right,CB,M. Blažič
72,74,27,181,74,Austria,LASK Linz,2500000.0,18000.0,Left,CB,P. Wiesinger
72,72,27,190,83,Germany,SC Paderborn 07,2500000.0,14000.0,Right,ST,D. Srbeny
72,74,25,170,71,Greece,Fortuna Düsseldorf,2700000.0,900.0,Left,LB,L. Koutris
72,77,24,178,71,Mexico,Club Deportivo Guadalajara,3300000.0,25000.0,Left,LB,A. Mayorga
72,80,22,178,72,France,Montpellier Hérault SC,4900000.0,14000.0,Left,"CB, LB",N. Cozza
72,72,31,177,71,Spain,Panathinaikos FC,2000000.0,750.0,Right,"ST, CAM, LW",Carlitos
72,75,27,195,91,Greece,Celtic,2300000.0,26000.0,Left,GK,V. Barkas
72,75,26,193,90,Senegal,Queens Park Rangers,2400000.0,10000.0,Right,GK,S. Dieng
72,78,22,185,84,Netherlands,Fortuna Sittard,3800000.0,9000.0,Right,"CAM, CM",Z. Flemming
72,77,23,185,80,France,Stade de Reims,3200000.0,42000.0,Right,CB,A. Gravillon
72,73,28,187,83,Uruguay,Vélez Sarsfield,2200000.0,11000.0,Right,CB,M. de los Santos
72,78,24,184,78,Spain,Elche CF,3700000.0,13000.0,Right,"RM, LM, CF",Tete Morente
72,73,26,175,62,Georgia,Atakaş Hatayspor,2800000.0,12000.0,Right,"RW, LW",S. Lobjanidze
72,78,23,172,72,Greece,AEK Athens,3700000.0,850.0,Right,"CM, CDM",K. Galanopoulos
72,72,31,174,62,Brazil,CD Tondela,1700000.0,6000.0,Right,RB,Bebeto
72,77,24,183,69,Portugal,Futebol Clube de Famalicão,3200000.0,800.0,Right,"CDM, CM",Pêpê
72,81,21,188,75,Denmark,Bologna,5500000.0,16000.0,Left,"CAM, RW",A. Olsen
72,72,29,185,88,Slovakia,AC Sparta Praha,2000000.0,800.0,Right,CB,L. Štetina
72,76,26,175,70,Slovenia,Empoli,2900000.0,29000.0,Right,"CDM, CM",L. Štulac
72,73,26,180,70,Italy,U.C. Sampdoria,2500000.0,13000.0,Left,LB,T. Augello
72,76,23,182,73,Kosovo,VfL Bochum 1848,3300000.0,32000.0,Left,"CM, CDM, CAM",E. Rexhbeçaj
72,82,22,192,82,Russia,,,,Right,GK,M. Safonov
72,72,31,197,92,Greece,PAOK,1200000.0,750.0,Right,GK,A. Paschalakis
72,78,23,187,74,Austria,1. FC Köln,3400000.0,15000.0,Right,"CDM, CM, CB",D. Ljubicic
72,72,28,181,82,Argentina,Unión de Santa Fe,2400000.0,12000.0,Right,ST,J. García
72,81,22,182,78,Argentina,Middlesbrough,5000000.0,18000.0,Right,CM,M. Payero
72,75,25,185,79,Argentina,Atlético Tucumán,3100000.0,9000.0,Right,"RM, ST, LM",L. Heredia
72,79,21,188,82,Argentina,Club Atlético Colón,4400000.0,7000.0,Right,CB,F. Garcés
72,79,24,185,75,Saudi Arabia,Al Nassr,4400000.0,21000.0,Right,CB,A. Al Amri
72,77,25,172,70,Ecuador,Fútbol Club Juárez,3100000.0,8000.0,Right,"CDM, CM",J. Intriago
72,72,31,185,85,Ecuador,Barcelona Sporting Club,2000000.0,1000.0,Right,ST,C. Garcés
72,72,32,167,68,Paraguay,Club Libertad,1900000.0,950.0,Right,RM,A. Bareiro
72,79,22,190,82,Denmark,F.C. København,4800000.0,15000.0,Right,"ST, CF",J. Wind
72,81,23,178,68,Argentina,Club Atlético Lanús,5000000.0,11000.0,Right,"CM, CDM",T. Belmonte
72,81,22,187,77,France,CD Tondela,4900000.0,17000.0,Left,CB,M. Sagnan
72,73,27,175,66,Tunisia,Abha Club,2700000.0,11000.0,Left,"CAM, RM",S. Bguir
72,78,23,173,67,Mexico,Tigres U.A.N.L.,3500000.0,24000.0,Left,"LB, LWB",A. Cruz
72,77,26,185,78,Portugal,SC Braga,2700000.0,8000.0,Right,GK,Tiago Sá
72,73,25,176,72,Venezuela,CD Antofagasta,2800000.0,4000.0,Right,"RM, RW, LM",E. Bello
72,72,33,184,74,Brazil,Vissel Kobe,1500000.0,9000.0,Left,ST,Douglas
72,83,20,184,81,New Zealand,Sint-Truidense VV,4900000.0,8000.0,Left,"LWB, LB, LM",L. Cacace
72,75,24,184,73,Argentina,Defensa y Justicia,3200000.0,10000.0,Left,"LM, LW",C. Rotondi
72,79,22,189,84,Norway,KRC Genk,4800000.0,11000.0,Left,"CAM, CM",K. Thorstvedt
72,72,29,174,75,Costa Rica,Incheon United FC,2300000.0,5000.0,Left,"CM, CAM",E. Aguilar
72,80,21,179,67,Japan,AZ Alkmaar,5000000.0,6000.0,Right,RB,Y. Sugawara
72,77,24,190,84,Brazil,Standard de Liège,3600000.0,22000.0,Right,ST,Klauss
72,72,29,169,64,South Africa,Orlando Pirates,2300000.0,850.0,Left,"RW, LW, CAM",V. Pule
72,72,29,185,81,Uruguay,AD Alcorcón,2000000.0,8000.0,Right,"CDM, CM, ST",G. Zarfino
72,76,24,189,84,Germany,Sport-Club Freiburg,3000000.0,15000.0,Left,CB,K. Schlotterbeck
72,79,22,187,78,Germany,SpVgg Greuther Fürth,4500000.0,33000.0,Right,CDM,A. Fein
72,77,24,184,73,Ukraine,Dynamo Kyiv,3500000.0,650.0,Right,"CM, CDM",V. Shepelev
72,81,24,194,86,Croatia,Vitória de Guimarães,4900000.0,7000.0,Right,CB,T. Borevković
72,82,21,188,77,Sweden,FC Midtjylland,5000000.0,15000.0,Right,"CM, CDM",J. Cajuste
72,74,25,180,79,Paraguay,Deportivo Toluca,2900000.0,15000.0,Right,"LM, RM, ST",B. Samudio
72,80,23,180,78,Paraguay,Club Libertad,5000000.0,900.0,Right,"ST, CF",S. Ferreira
72,82,20,180,68,Mexico,Club Tijuana,5000000.0,12000.0,Right,CM,M. Ruiz
72,76,25,173,65,Georgia,SK Sturm Graz,3300000.0,15000.0,Right,"CAM, LM, CM",O. Kiteishvili
72,72,29,177,73,Paraguay,Club Necaxa,2100000.0,10000.0,Right,"RB, CB",J. González
72,82,22,179,73,Argentina,Club Atlético Banfield,5000000.0,10000.0,Right,CM,G. Galoppo
72,77,22,169,65,Czech Republic,FC Twente,3300000.0,10000.0,Left,"CDM, LB",M. Sadílek
72,81,24,188,79,Spain,Real Valladolid CF,4900000.0,7000.0,Right,CB,Javi Sánchez
72,80,21,174,67,Luxembourg,1. FSV Mainz 05,5000000.0,13000.0,Right,"CM, CDM",L. Barreiro Martins
72,80,20,195,88,Turkey,Beşiktaş JK,4400000.0,14000.0,Right,GK,E. Destanoğlu
72,82,21,166,69,Spain,Málaga CF,5000000.0,9000.0,Right,RB,Víctor Gómez
72,86,20,170,66,Scotland,Norwich City,5500000.0,43000.0,Right,"CM, CDM",B. Gilmour
72,82,21,169,69,Argentina,Chicago Fire Football Club,5500000.0,5000.0,Right,"LM, CAM",I. Aliseda
72,77,23,176,65,Czech Republic,AC Sparta Praha,3300000.0,650.0,Right,"RB, RM",T. Wiesner
72,81,23,173,70,Spain,RCD Espanyol de Barcelona,5000000.0,11000.0,Right,"RB, RWB",Óscar Gil
72,83,21,168,61,Argentina,Club Atlético Banfield,5500000.0,9000.0,Left,"LM, CM, RM",A. Urzi
72,83,21,167,69,Spain,Rayo Vallecano,5000000.0,10000.0,Left,"LB, LM",Fran García
72,78,24,172,67,Spain,Club América,3700000.0,27000.0,Right,"LM, CAM, CM",Fidalgo
72,82,20,183,80,Burkina Faso,Shakhtar Donetsk,5000000.0,650.0,Right,ST,L. Traoré
72,72,27,177,74,France,Amiens SC,2500000.0,18000.0,Right,"RM, LM",A. Bamba
72,73,26,190,81,Luxembourg,ESTAC Troyes,2800000.0,750.0,Right,"LM, RM",Gerson Rodrigues
72,81,21,185,81,Brazil,Eintracht Frankfurt,4900000.0,13000.0,Right,CB,Tuta
72,79,24,193,78,Spain,Real Betis Balompié,4400000.0,13000.0,Right,"CDM, CB",Edgar
72,79,24,177,70,Spain,SD Huesca,4700000.0,8000.0,Right,"CM, CDM",Jaime Seoane
72,80,20,175,66,France,Paris Saint-Germain,5000000.0,33000.0,Right,"CM, RW",J. Dina Ebimbe
72,82,21,188,81,Wales,Swansea City,4900000.0,14000.0,Right,CB,B. Cabango
72,78,19,198,91,Ukraine,Shakhtar Donetsk,2900000.0,500.0,Right,GK,A. Trubin
72,78,24,182,73,Venezuela,América de Cali,3000000.0,2000.0,Right,GK,J. Graterol
72,72,29,173,72,Argentina,Rosario Central,2100000.0,12000.0,Right,RB,F. Torrent
72,72,32,175,70,Argentina,Club Atlético Central Córdoba,1800000.0,11000.0,Right,CM,J. Soraire
72,73,26,172,70,Gabon,Clermont Foot 63,2800000.0,14000.0,Right,"LM, RM",J. Allevinah
72,75,25,179,74,Germany,SpVgg Greuther Fürth,2900000.0,15000.0,Right,"RB, RM",M. Meyerhöfer
72,72,29,187,80,Serbia,Kaizer Chiefs,2300000.0,850.0,Right,ST,S. Nurković
72,73,27,181,78,Brazil,Inter Miami CF,2400000.0,6000.0,Right,CDM,Gregore
72,72,29,192,86,Brazil,Moreirense FC,1600000.0,8000.0,Right,GK,Mateus Pasinato
72,72,32,194,87,Serbia,PAOK,1200000.0,750.0,Right,GK,Ž. Živković
72,76,24,174,68,Brazil,PAOK,3300000.0,900.0,Left,"CM, CDM",Douglas Augusto
72,82,20,167,65,Brazil,Portimonense SC,5000000.0,5000.0,Right,"CAM, CM",Luquinha
72,82,21,180,66,Portugal,Estoril Praia,5500000.0,7000.0,Right,"RM, CAM",Romário Baró
72,76,24,181,72,Argentina,Vélez Sarsfield,3000000.0,9000.0,Left,"CB, LB",M. Brizuela
72,78,24,179,78,Spain,RCD Mallorca,3700000.0,16000.0,Right,"CAM, RM, RW",Antonio Sánchez
72,85,21,187,76,Argentina,Club Atlético Lanús,5000000.0,6000.0,Right,GK,L. Morales
72,80,22,172,64,Belgium,KRC Genk,5500000.0,11000.0,Right,"CAM, LW",M. Ndayishimiye
72,72,28,170,62,Israel,Vitesse,2100000.0,12000.0,Right,"RWB, RB",E. Dasa
72,72,29,187,76,Uruguay,Deportivo Cali,2300000.0,2000.0,Left,"LW, ST, LM",G. Rodríguez
72,84,20,182,77,Uruguay,Sporting CP,5500000.0,7000.0,Right,"CM, CDM",M. Ugarte
72,73,29,185,78,Argentina,Independiente del Valle,2200000.0,850.0,Right,CB,R. Schunke
72,76,24,190,84,Czech Republic,SK Slavia Praha,3000000.0,600.0,Right,"CB, CDM",L. Takács
72,76,24,174,69,Uruguay,Club Atlético de San Luis,3400000.0,11000.0,Left,"LM, CM",F. Waller
72,82,20,173,65,France,OGC Nice,4900000.0,14000.0,Left,LB,M. Bard
72,84,20,186,75,Portugal,Futebol Clube de Famalicão,5500000.0,23000.0,Right,"LM, ST",Marcos Paulo
72,79,21,188,72,Croatia,Hellas Verona,4400000.0,20000.0,Right,CB,B. Šutalo
72,84,19,174,69,Ghana,Stade Rennais FC,5500000.0,19000.0,Right,"LW, ST",K. Sulemana
72,82,21,171,69,Uruguay,Club Atlético Peñarol,5500000.0,750.0,Left,"LW, CAM, RW",F. Torres
72,84,18,173,73,Argentina,Club Atlético Colón,5500000.0,5000.0,Right,"ST, CF",F. Farías
72,86,20,184,79,Portugal,SL Benfica,5500000.0,8000.0,Right,"CF, ST",Gonçalo Ramos
72,85,21,170,63,Portugal,FC Porto,6000000.0,7000.0,Left,"CAM, RM",Fábio Vieira
72,83,19,170,63,United States,Olympique de Marseille,5000000.0,16000.0,Right,"LW, RW",K. de la Fuente
72,81,20,184,74,Côte d'Ivoire,Olympique Lyonnais,4800000.0,25000.0,Right,CB,S. Diomande
72,75,25,175,68,Croatia,Celtic,2900000.0,30000.0,Right,RB,J. Juranović
72,79,22,175,70,Czech Republic,SK Slavia Praha,4800000.0,650.0,Right,"CAM, ST, LM",O. Lingr
72,78,24,180,67,Ukraine,Dynamo Kyiv,3500000.0,600.0,Right,RB,O. Tymchyk
72,82,22,190,85,Brazil,PFC CSKA Moscow,4900000.0,23000.0,Right,CB,Bruno Fuchs
72,79,21,187,78,Croatia,Hellas Verona,4100000.0,9000.0,Right,GK,I. Pandur
72,81,22,175,76,Spain,Athletic Club de Bilbao,5000000.0,16000.0,Right,"CM, CAM, RW",Zarraga
72,82,20,187,75,Serbia,Hellas Verona,5000000.0,14000.0,Left,CM,I. Ilić
72,82,18,186,81,Ukraine,Dynamo Kyiv,4600000.0,500.0,Right,CB,I. Zabarnyi
72,76,24,185,76,Albania,Empoli,3000000.0,25000.0,Right,CB,A. Ismajli
72,81,21,188,78,Italy,Atalanta,4900000.0,20000.0,Right,CB,M. Lovato
72,81,20,190,78,England,AS Saint-Étienne,4400000.0,11000.0,Right,GK,E. Green
72,76,26,189,79,Ukraine,SK Slavia Praha,2900000.0,700.0,Right,CB,T. Kacharaba
72,77,24,187,78,Russia,,,,Right,"CDM, CM",D. Fomin
72,85,19,189,80,Croatia,Hamburger SV,5000000.0,500.0,Right,CB,M. Vušković
72,80,24,197,82,Slovakia,RCD Mallorca,4500000.0,11000.0,Right,GK,D. Greif
71,71,38,186,78,Brazil,SD Ponferradina,650000.0,5000.0,Right,ST,Yuri
71,71,40,185,78,France,Stade de Reims,210000.0,7000.0,Left,GK,N. Penneteau
71,71,39,189,80,Paraguay,Club Olimpia,650000.0,700.0,Right,ST,R. Santa Cruz
71,71,37,187,72,Spain,CD Leganés,210000.0,4000.0,Right,GK,Riesgo
71,71,35,187,82,Turkey,Beşiktaş JK,525000.0,17000.0,Right,"CDM, CB",M. Topal
71,71,36,175,80,Scotland,Aberdeen,375000.0,4000.0,Right,"CDM, CM",S. Brown
71,71,37,183,79,Spain,Mumbai City FC,650000.0,2000.0,Left,ST,Angulo
71,71,35,180,80,Switzerland,FC Zürich,525000.0,8000.0,Right,"CDM, CM, CAM",B. Džemaili
71,71,38,187,78,Paraguay,Club Olimpia,325000.0,600.0,Right,CB,A. Alcáraz
71,71,39,174,71,Argentina,River Plate,375000.0,7000.0,Right,"CDM, CB",L. Ponzio
71,71,37,182,74,Argentina,Club Atlético de San Luis,210000.0,5000.0,Right,GK,M. Barovero
71,71,36,180,79,Argentina,Arsenal de Sarandí,325000.0,5000.0,Left,CB,J. Bottinelli
